"species","term","estimate","std.error","statistic","p.value","conf.low","conf.high","climate_zone"
"BELLATOR BRACHYCHIR","year",-0.239729508377415,0.0856534048220639,-2.79883221076183,0.0679186904939801,-0.512316870088362,0.0328578533335321,"tropical"
"BELLATOR EGRETTA","(Intercept)",569.907131403205,248.11221407493,2.29697330108502,0.0613545242080636,-37.201585630558,1177.01584843697,"subtropical"
"BELLATOR EGRETTA","year",-0.269149589727558,0.123017916780472,-2.18788934792206,0.0712818568668003,-0.570163588200861,0.0318644087457458,"subtropical"
"BELLATOR MILITARIS","(Intercept)",388.570303959892,91.7068024804288,4.23709357921204,0.00139567377335951,186.724992621013,590.415615298771,"subtropical"
"BELLATOR MILITARIS","year",-0.178974945446847,0.0454894070095411,-3.9344312712036,0.00233424250789181,-0.279096455216215,-0.0788534356774782,"subtropical"
"BOLLMANNIA COMMUNIS","(Intercept)",73.824810694284,72.7214714346602,1.01517212506646,0.331832922753126,-86.2340687534312,233.883690141999,"subtropical"
"BOLLMANNIA COMMUNIS","year",-0.0229178218807701,0.0360720963216437,-0.635333795863124,0.538202688446111,-0.102311970578104,0.0564763268165638,"subtropical"
"BOTHUS OCELLATUS","(Intercept)",156.238382190586,256.048007336847,0.610191751990653,0.556826330704707,-422.982451626669,735.45921600784,"tropical"
"BOTHUS OCELLATUS","year",-0.0643376653727776,0.12695622603498,-0.506770462403718,0.62449804747465,-0.351532601459634,0.222857270714079,"tropical"
"BOTHUS ROBINSI","(Intercept)",389.171193521458,125.918893954335,3.0906497134782,0.0102741455688054,112.025576552814,666.316810490102,"tropical"
"BOTHUS ROBINSI","year",-0.179448855277926,0.0624596612503462,-2.87303599932559,0.0151589668075253,-0.316921642794289,-0.0419760677615635,"tropical"
"BREGMACEROS ATLANTICUS","(Intercept)",-0.175364963511927,237.669651741101,-0.000737851729184825,0.999457601427173,-756.546270025046,756.195540098022,"subtropical"
"BREGMACEROS ATLANTICUS","year",0.0138576642335807,0.117938334174129,0.117499236619034,0.913889605803488,-0.361474751610193,0.389190080077354,"subtropical"
"BREVOORTIA PATRONUS","(Intercept)",74.3145637551147,33.6804138520897,2.20646231015667,0.0495238234332468,0.184472680920365,148.444654829309,"subtropical"
"BREVOORTIA PATRONUS","year",-0.022499956263278,0.0167065257159573,-1.34677650193823,0.20514419660949,-0.0592707714407893,0.0142708589142332,"subtropical"
"BROTULA BARBATA","(Intercept)",88.8402847515494,62.8891118090863,1.41264969715654,0.185421840788966,-49.5777170715934,227.258286574692,"subtropical"
"BROTULA BARBATA","year",-0.0300997955847411,0.0311949422090318,-0.964893455581604,0.355332116437159,-0.0987594004567363,0.0385598092872541,"subtropical"
"CALAMUS ARCTIFRONS","(Intercept)",638.539917764882,216.385731099068,2.95093356905562,0.0145114624078838,156.402463287594,1120.67737224217,"tropical"
"CALAMUS ARCTIFRONS","year",-0.30326640474266,0.10731184241562,-2.82602924258915,0.0179738847358412,-0.542372090107131,-0.0641607193781894,"tropical"
"CALAMUS BAJONADO","(Intercept)",559.551927934065,204.907467262132,2.73075420535186,0.0258156693907451,87.0344610933763,1032.06939477475,"subtropical"
"CALAMUS BAJONADO","year",-0.264320980724941,0.101615235972133,-2.60119437991985,0.0315591773948768,-0.498646135076426,-0.0299958263734556,"subtropical"
"CALAMUS LEUCOSTEUS","(Intercept)",211.949575758442,179.81578329652,1.1787039595347,0.265801630120749,-188.704957204879,612.604108721763,"subtropical"
"CALAMUS LEUCOSTEUS","year",-0.0906487620251775,0.089205241563337,-1.01618201393262,0.333497950805814,-0.289410426553269,0.108112902502914,"subtropical"
"CALAMUS NODOSUS","(Intercept)",270.095122759836,170.118745699216,1.58768583467801,0.140664632988164,-104.333711977541,644.523957497213,"subtropical"
"CALAMUS NODOSUS","year",-0.120322598833758,0.0843841531244724,-1.42589093305556,0.181656184217595,-0.306050867607622,0.0654056699401066,"subtropical"
"CALAMUS PENNA","(Intercept)",364.25027471729,297.166803645457,1.2257434890065,0.255151945947675,-321.017603334537,1049.51815276912,"tropical"
"CALAMUS PENNA","year",-0.166865503814411,0.147338151726273,-1.13253425443001,0.29021015571962,-0.506627890968536,0.172896883339714,"tropical"
"CALAMUS PRORIDENS","(Intercept)",141.994646404251,92.3387657348278,1.53775768253197,0.155125156148386,-63.7489450739778,347.73823788248,"subtropical"
"CALAMUS PRORIDENS","year",-0.0566744251959009,0.0457934219001345,-1.23761061838741,0.244131411731648,-0.15870852769699,0.0453596773051879,"subtropical"
"CANTHIGASTER JAMESTYLERI","(Intercept)",851.230805404591,385.536009061488,2.20791517626783,0.0918390823493875,-219.188759831671,1921.65037064085,"subtropical"
"CANTHIGASTER JAMESTYLERI","year",-0.409059345490139,0.191253790136493,-2.13883000801293,0.0992181455463862,-0.940064994965132,0.121946303984853,"subtropical"
"CANTHIGASTER ROSTRATA","(Intercept)",114.188516591272,262.835171792043,0.434449148539445,0.675442389167205,-491.910476438278,720.287509620821,"tropical"
"CANTHIGASTER ROSTRATA","year",-0.0433221517466867,0.130316199337998,-0.332438729542157,0.748101336880888,-0.343831846304201,0.257187542810828,"tropical"
"CARANX CRYSOS","(Intercept)",104.343175022012,63.4015955648918,1.64574998613743,0.130838803084642,-36.9243833340445,245.610733378068,"subtropical"
"CARANX CRYSOS","year",-0.0376194624783511,0.0314452491664528,-1.19634804861032,0.259155230692677,-0.107683843856514,0.0324449188998114,"subtropical"
"CARANX HIPPOS","(Intercept)",105.330764292112,121.309195466258,0.868283429687815,0.405594914246174,-164.962967229454,375.624495813678,"subtropical"
"CARANX HIPPOS","year",-0.0380075368411462,0.0601830613245274,-0.631532128885846,0.541858869258363,-0.172103754009798,0.0960886803275057,"subtropical"
"CARCHARHINUS ACRONOTUS","(Intercept)",-177.226465507601,227.157525896461,-0.780191916636659,0.453348844592044,-683.364974478583,328.912043463381,"subtropical"
"CARCHARHINUS ACRONOTUS","year",0.101831853915154,0.112705131585968,0.903524555467823,0.387494985696641,-0.149290828589767,0.352954536420076,"subtropical"
"CAULOLATILUS CYANOPS","(Intercept)",296.052000121001,267.128097569457,1.108277275265,0.304363054864185,-335.605577673581,927.709577915583,"subtropical"
"CAULOLATILUS CYANOPS","year",-0.133418109115151,0.132423524385611,-1.00751063479207,0.347239461164739,-0.446549986358755,0.179713768128454,"subtropical"
"CAULOLATILUS INTERMEDIUS","(Intercept)",113.007980730214,78.8753862088019,1.43274075934227,0.179733685488771,-60.5955738118558,286.611535272284,"subtropical"
"CAULOLATILUS INTERMEDIUS","year",-0.0423009199187026,0.0391246281545216,-1.08118394765661,0.302748871715292,-0.128413645880908,0.043811806043503,"subtropical"
"CENTROPRISTIS OCYURUS","(Intercept)",-4.13640352496027,60.9469688683136,-0.0678688965467286,0.947107945680853,-138.279777556686,130.006970506765,"subtropical"
"CENTROPRISTIS OCYURUS","year",0.0165898817986316,0.0302315793143068,0.548760011051775,0.594133338955923,-0.049949375638291,0.0831291392355542,"subtropical"
"CENTROPRISTIS PHILADELPHICA","(Intercept)",68.8135994242079,16.9636047528558,4.05654343087799,0.00189432115177905,31.4769571015123,106.150241746904,"subtropical"
"CENTROPRISTIS PHILADELPHICA","year",-0.0200931340952686,0.0084144719920458,-2.38792572062307,0.0359931851181852,-0.0386132620797682,-0.0015730061107691,"subtropical"
"CENTROPRISTIS STRIATA","(Intercept)",157.640566773071,56.6970358072454,2.78040226492627,0.0213867012824798,29.3829611122843,285.898172433857,"temperate"
"CENTROPRISTIS STRIATA","year",-0.063784857873877,0.0281171414784556,-2.26853991977639,0.0494810382225498,-0.127390250866776,-0.000179464880978197,"temperate"
"CHAETODIPTERUS FABER","(Intercept)",175.51058097559,33.3907163129537,5.25626881827336,0.000370037415603638,101.111428663046,249.909733288134,"subtropical"
"CHAETODIPTERUS FABER","year",-0.073015832015663,0.0165614559828841,-4.40878097258619,0.00131692080820026,-0.109917055536588,-0.0361146084947385,"subtropical"
"CHAETODON OCELLATUS","(Intercept)",155.468177216283,69.6239213945062,2.23297071038792,0.0495920203638432,0.336412929545389,310.599941503021,"tropical"
"CHAETODON OCELLATUS","year",-0.0635810862743881,0.0345284841246029,-1.84140971972425,0.0953781873914182,-0.140515343252607,0.0133531707038308,"tropical"
"CHAETODON SEDENTARIUS","(Intercept)",384.023824094038,139.532283181935,2.75222203304244,0.0188157502532065,76.9153394568949,691.132308731181,"subtropical"
"CHAETODON SEDENTARIUS","year",-0.176904410765368,0.0692123228480042,-2.5559669649271,0.0267097719078547,-0.329239706249296,-0.0245691152814389,"subtropical"
"CHILOMYCTERUS SCHOEPFII","(Intercept)",240.099157694413,77.295130729684,3.10626497979654,0.00999182391786087,69.973722011035,410.224593377791,"tropical"
"CHILOMYCTERUS SCHOEPFII","year",-0.105004667603624,0.0383407726200972,-2.73872069934719,0.0192754805517519,-0.189392139166906,-0.0206171960403426,"tropical"
"CHLOROSCOMBRUS CHRYSURUS","(Intercept)",169.872431246788,65.7312326388892,2.58434878560736,0.0253927277848122,25.1989636540616,314.545898839514,"subtropical"
"CHLOROSCOMBRUS CHRYSURUS","year",-0.0702363815718837,0.0326047219385648,-2.15417821088081,0.0542511874562413,-0.141998890707579,0.00152612756381174,"subtropical"
"CHROMIS ENCHRYSURA","(Intercept)",300.558353353952,199.728445554517,1.50483498992593,0.160527427862606,-139.04099135971,740.157698067614,"tropical"
"CHROMIS ENCHRYSURA","year",-0.135579692161213,0.0990714789467371,-1.36850376720533,0.198454357914459,-0.353634547111313,0.0824751627888863,"tropical"
"CITHARICHTHYS CORNUTUS","(Intercept)",20.9666943340775,183.948292564935,0.1139814566459,0.912970885947454,-429.138562740945,471.0719514091,"deep-water"
"CITHARICHTHYS CORNUTUS","year",0.00370302864089528,0.0912440580384123,0.0405837785002544,0.968944461183457,-0.219563138319855,0.226969195601646,"deep-water"
"CITHARICHTHYS GYMNORHINUS","(Intercept)",142.971231929914,121.953246277099,1.17234461807649,0.271154993944665,-132.906177662319,418.848641522148,"tropical"
"CITHARICHTHYS GYMNORHINUS","year",-0.0573987817984334,0.0604680507420879,-0.949241477011625,0.36728915953889,-0.194187015905093,0.0793894523082261,"tropical"
"CITHARICHTHYS MACROPS","(Intercept)",158.70849544117,68.7711810433303,2.30777620848439,0.0414606825192695,7.34414652282476,310.072844359516,"subtropical"
"CITHARICHTHYS MACROPS","year",-0.0647803033716415,0.034112630256349,-1.89901226861815,0.0840908837823489,-0.139861696337559,0.0103010895942756,"subtropical"
"CITHARICHTHYS SPILOPTERUS","(Intercept)",64.8835216278754,46.8565397880999,1.38472712499257,0.193578595913013,-38.2470270989758,168.014070354727,"tropical"
"CITHARICHTHYS SPILOPTERUS","year",-0.0180913287244613,0.0232422912131792,-0.778379745719857,0.452763625347376,-0.0692472667711971,0.0330646093222745,"tropical"
"CONODON NOBILIS","(Intercept)",50.535740675144,85.8338336140748,0.588762479168323,0.570499911233728,-143.633880845365,244.705362195653,"subtropical"
"CONODON NOBILIS","year",-0.0117680175863118,0.0425627985374584,-0.276485992244027,0.788419345099161,-0.10805175716656,0.0845157219939367,"subtropical"
"CRYPTOTOMUS ROSEUS","(Intercept)",517.10417934326,150.160477797936,3.44367697097436,0.0183623874069919,131.104382685415,903.103976001106,"tropical"
"CRYPTOTOMUS ROSEUS","year",-0.243791246282485,0.0744895287239283,-3.27282573079526,0.0221292946111544,-0.435272675765325,-0.0523098167996457,"tropical"
"CYCLOPSETTA CHITTENDENI","(Intercept)",111.558271715501,30.3099721170247,3.680579819895,0.00362215829647008,44.8464728831386,178.270070547864,"subtropical"
"CYCLOPSETTA CHITTENDENI","year",-0.0414565391956822,0.015034682496682,-2.75739372646088,0.0186425525653284,-0.0745476522575688,-0.0083654261337955,"subtropical"
"CYCLOPSETTA FIMBRIATA","(Intercept)",319.084120902472,112.776099153168,2.82935944139286,0.0163909266226235,70.8656002533266,567.302641551618,"subtropical"
"CYCLOPSETTA FIMBRIATA","year",-0.144484032573113,0.0559404290256619,-2.58281952944681,0.0254620347417025,-0.267608086707754,-0.0213599784384713,"subtropical"
"CYNOSCION ARENARIUS","(Intercept)",40.2138335284726,24.4871586828338,1.64224171735627,0.12879125381959,-13.6820393452538,94.109706402199,"subtropical"
"CYNOSCION ARENARIUS","year",-0.00567040455920915,0.0121463871567037,-0.466838779799603,0.649725394308942,-0.0324044224398418,0.0210636133214235,"subtropical"
"CYNOSCION NOTHUS","(Intercept)",55.9547628986317,33.2105304793293,1.68485001868485,0.120144028980339,-17.1411218451431,129.050647642406,"subtropical"
"CYNOSCION NOTHUS","year",-0.0135358655220972,0.0164734490475708,-0.821677687714901,0.428710564950133,-0.0497936824113262,0.0227219513671318,"subtropical"
"DACTYLOPTERUS VOLITANS","(Intercept)",224.437764104192,360.99483162355,0.621720158969585,0.561372712475441,-703.528992825896,1152.40452103428,"subtropical"
"DACTYLOPTERUS VOLITANS","year",-0.0973209981126291,0.178836620094856,-0.544189428658456,0.609690151842718,-0.557035165275058,0.3623931690498,"subtropical"
"DECAPTERUS PUNCTATUS","(Intercept)",331.066428255646,165.964658872238,1.99480076364032,0.0714372969859802,-34.2193230218223,696.352179533114,"subtropical"
"DECAPTERUS PUNCTATUS","year",-0.15020957043541,0.0823235977314778,-1.82462349283327,0.0953106957529846,-0.331402587367746,0.0309834464969264,"subtropical"
"DECODON PUELLARIS","(Intercept)",-95.1908211699211,81.8031893296602,-1.16365660006616,0.269183152438222,-275.23842693267,84.8567845928278,"tropical"
"DECODON PUELLARIS","year",0.0611936625259398,0.04057690894729,1.50809078644781,0.159703321793985,-0.0281155119094351,0.150502836961315,"tropical"
"DIODON HOLOCANTHUS","(Intercept)",-9.15255650272722,262.129358812406,-0.0349161823925159,0.973002064188468,-613.623941882553,595.318828877098,"subtropical"
"DIODON HOLOCANTHUS","year",0.0174508248872145,0.129927679385949,0.134311833857796,0.896473543791659,-0.282162941054265,0.317064590828694,"subtropical"
"DIPLECTRUM BIVITTATUM","(Intercept)",226.549638660432,81.8306610038147,2.76851776438504,0.0182753695241744,46.4415681505458,406.657709170317,"tropical"
"DIPLECTRUM BIVITTATUM","year",-0.0984459021801606,0.0405905357463174,-2.42534128633895,0.0336866277805102,-0.187785068997974,-0.00910673536234682,"tropical"
"DIPLECTRUM FORMOSUM","(Intercept)",307.17250854895,78.4386333637943,3.91608695072873,0.00240898736962093,134.53024053737,479.814776560531,"subtropical"
"DIPLECTRUM FORMOSUM","year",-0.138499682462541,0.038907985251359,-3.5596724314504,0.00447542686736383,-0.224135580609847,-0.0528637843152357,"subtropical"
"DIPLODUS HOLBROOKI","(Intercept)",151.457474713306,249.6100676554,0.606776305683314,0.576753516648639,-541.57117583662,844.486125263231,"subtropical"
"DIPLODUS HOLBROOKI","year",-0.0607840713073735,0.123968172982147,-0.490319973628452,0.649586664828283,-0.404974898383968,0.283406755769221,"subtropical"
"DOROSOMA PETENENSE","(Intercept)",422.364008140027,75.4144207600594,5.60057352271964,0.00499029228065149,212.980008759433,631.748007520621,"subtropical"
"DOROSOMA PETENENSE","year",-0.195401946092521,0.0374574449844524,-5.21663840589307,0.00644227084843527,-0.299400485872819,-0.0914034063122224,"subtropical"
"ECHENEIS NAUCRATES","(Intercept)",130.9002151533,112.358005561961,1.16502793457929,0.271045995654014,-119.449022370995,381.249452677596,"subtropical"
"ECHENEIS NAUCRATES","year",-0.0505004051092444,0.0557468820441801,-0.905887526933295,0.386301981891622,-0.174712198868978,0.0737113886504892,"subtropical"
"ECHENEIS NEUCRATOIDES","(Intercept)",54.9414372050888,76.5977541393438,0.717272168386835,0.493613946418032,-121.69330058759,231.576174997768,"subtropical"
"ECHENEIS NEUCRATOIDES","year",-0.0128522592448275,0.0379967459695826,-0.338246313384733,0.743883229170174,-0.100472912574987,0.0747683940853323,"subtropical"
"ECHIOPHIS INTERTINCTUS","(Intercept)",416.667431274594,89.0761891847284,4.67765218840355,0.000674119436815642,220.612060761491,612.722801787696,"tropical"
"ECHIOPHIS INTERTINCTUS","year",-0.192743303260201,0.0441845415507508,-4.36223386042864,0.00113207709822442,-0.289992823518856,-0.0954937830015464,"tropical"
"ELACATINUS XANTHIPRORA","(Intercept)",201.283216216213,265.001078668952,0.759556214741536,0.502753035741687,-642.06848748999,1044.63491992242,"subtropical"
"ELACATINUS XANTHIPRORA","year",-0.0867837837837822,0.131240581653331,-0.66125723225625,0.555697141389768,-0.504449887969711,0.330882320402147,"subtropical"
"ELOPS SAURUS","(Intercept)",422.851520866474,162.832937896067,2.59684266789051,0.0408349694030133,24.4136753718342,821.289366361115,"subtropical"
"ELOPS SAURUS","year",-0.195788145526155,0.0807501277240533,-2.42461716215756,0.0515383585270108,-0.393376590035611,0.00180029898330109,"subtropical"
"ENGYOPHRYS SENTA","(Intercept)",26.535251209102,70.8081415912523,0.374748589820075,0.714971901993631,-129.312417646912,182.382920065116,"tropical"
"ENGYOPHRYS SENTA","year",0.00075681472218537,0.0351230256132972,0.0215475378037719,0.983194780582509,-0.0765484434302004,0.0780620728745711,"tropical"
"EPINEPHELUS MORIO","(Intercept)",201.30882553405,115.250870062485,1.74670113488001,0.111273018561506,-55.4861157773936,458.103766845495,"subtropical"
"EPINEPHELUS MORIO","year",-0.0865628661515246,0.0571561865174284,-1.51449687996818,0.160848137287077,-0.213914785962381,0.0407890536593317,"subtropical"
"EQUETUS LANCEOLATUS","(Intercept)",320.29150978447,116.541853731229,2.74829599435695,0.0189482990986665,63.7846191924648,576.798400376475,"tropical"
"EQUETUS LANCEOLATUS","year",-0.145076537225364,0.0578083596269498,-2.50961172677404,0.0290064776173342,-0.272311878893521,-0.017841195557207,"tropical"
"ETROPUS CROSSOTUS","(Intercept)",1.05458465357092,42.574845337725,0.0247701346935127,0.980681957414291,-92.6520181279584,94.7611874351002,"subtropical"
"ETROPUS CROSSOTUS","year",0.0137829842810085,0.0211184384969626,0.652651676069274,0.527384908535774,-0.0326983854551142,0.0602643540171313,"subtropical"
"ETROPUS CYCLOSQUAMUS","(Intercept)",242.99122294421,172.027351073795,1.41251505314392,0.191430946255513,-146.161681484577,632.144127372998,"temperate"
"ETROPUS CYCLOSQUAMUS","year",-0.10611784872537,0.0853347599879477,-1.24354774936213,0.245081880243444,-0.299158487267771,0.086922789817032,"temperate"
"ETROPUS MICROSTOMUS","(Intercept)",104.548619395304,69.799602671746,1.49783974970425,0.184823945582681,-66.2448555874011,275.342094378009,"subtropical"
"ETROPUS MICROSTOMUS","year",-0.0374288623630617,0.0346420965440738,-1.08044449086511,0.321448135161573,-0.122195018945264,0.0473372942191407,"subtropical"
"ETROPUS RIMOSUS","(Intercept)",60.2424494272866,196.185906013578,0.307068181661925,0.765777661023794,-383.560903101384,504.045801955957,"subtropical"
"ETROPUS RIMOSUS","year",-0.0159575922035021,0.0972748137655699,-0.164046494521794,0.873319534315683,-0.236008508923148,0.204093324516143,"subtropical"
