species,latitude_year_coef,latitude_year_SE,latitude_pvalue,latitude_rsquared,latitude_rsquared_adj,longitude_year_coef,longitude_year_SE,longitude_pvalue,longitude_rsquared,longitude_rsquared_adj
CYPRINODON VARIEGATUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CYTTOPSIS ROSEA,-0.047033995215311264,0.0196397667726807,0.09632107157374768,0.6565632654931375,0.54208435399085,-0.15627268179725842,0.05875938737998359,0.07636894463760534,0.7021779588159704,0.6029039450879606
DACTYLOBATUS CLARKII,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DACTYLOPTERUS VOLITANS,-0.01853910456000328,0.01645232471332083,0.27252298384842255,0.05701739229440894,0.012113458594142701,0.18642120401109943,0.06393067974236803,0.008259878075268092,0.2882078814793225,0.25431301869262357
DEANIA PROFUNDORUM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DECAPTERUS MACARELLUS,-0.012797987614308977,0.034115779831786756,0.7153946937608899,0.013877260429683872,-0.08473501352734791,0.4431591585640216,0.08984610705335337,5.93804245099832e-4,0.7086995158439935,0.6795694674283927
DECAPTERUS PUNCTATUS,-0.03701392701660063,0.008513264195344787,9.932958295550384e-5,0.3322006620761696,0.3146269952887003,0.1870039492362998,0.0418720953805285,6.926217359666012e-5,0.3442151338930761,0.326957637416578
DECAPTERUS TABL,0.018116393618160316,0.022632361527385646,0.5074176777126319,0.24263734423001557,-0.1360439836549765,0.06452307527572473,0.057722675091544114,0.37990225215121076,0.38452121688714486,0.0767818253307172
DECODON PUELLARIS,0.0031395598106747358,0.008038914648272808,0.6984349723007683,0.004218946758299017,-0.02344163805397037,0.05512499272082078,0.03806025626263649,0.1561705006295355,0.05506230015537477,0.028814030715246353
DIAPHUS ADENOMUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DIAPHUS DUMERILII,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DIAPHUS GARMANI,-0.1240526315789473,NA,NA,1,NA,-0.44536842105263125,NA,NA,1,NA
DIAPHUS SPLENDIDUS,0.04816666666666508,NA,NA,1,NA,9.166666666638151e-4,NA,NA,1,NA
DIBRANCHUS ATLANTICUS,-0.014879325455836118,0.02568256450877219,0.5805074475210352,0.04575630741363183,-0.09056422009870646,-0.03378108833136835,0.1283766136944038,0.8000195024361019,0.009794957066647804,-0.13166290620954535
DICROLENE INTRONIGER,-0.10392807478411042,0.014147162489358055,0.018030264666241757,0.9642645611114511,0.9463968416671766,-0.5781617303776996,0.06704672354766547,0.013182629743315886,0.9738085222403177,0.9607127833604765
DIODON HOLOCANTHUS,-0.07663646815443666,0.0626885100906132,0.244988380646597,0.110748630359852,0.036644349556506306,0.21925649615190818,0.15028270758284226,0.17025102384249652,0.15065684318235933,0.0798782467808894
DIODON HYSTRIX,-0.0068887262079062725,0.02708505045985234,0.82299638373802,0.03133028016981834,-0.45300457974527264,0.39909516837481906,0.1229222361698212,0.08319781885507048,0.8405262393520999,0.7607893590281498
DIPLACANTHOPOMA BRACHYSOMA,0.0057499999999830196,0.07202444608142583,0.9492836576278713,0.0063331045380935315,-0.9873337909238129,0.06800000000000518,0.2396003617137939,0.8239527149647398,0.07454177122674274,-0.8509164575465145
DIPLECTRUM BIVITTATUM,-0.03142887233357058,0.006367061042171161,2.0779500596562113e-5,0.4174664598317102,0.4003331204149958,0.08869480512009587,0.030992703768288048,0.007158717847720952,0.1941195011917458,0.17041713357973842
DIPLECTRUM FORMOSUM,-0.049833910504703816,0.004339406833765473,9.266535045695252e-14,0.7809135635258111,0.7749923084859682,0.2801479183825765,0.04296230033396651,1.243009831856357e-7,0.5347119675738887,0.522136615346156
DIPLODUS HOLBROOKI,-0.029178136550337293,0.018927710171895543,0.16175150274894187,0.22901945728667777,0.13264688944751246,0.18098346234825471,0.017496915510642863,6.591627524704085e-6,0.9304304630353595,0.9217342709147794
DIPLODUS HOLBROOKII,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
