species,latitude_year_coef,latitude_year_SE,latitude_pvalue,latitude_rsquared,latitude_rsquared_adj,longitude_year_coef,longitude_year_SE,longitude_pvalue,longitude_rsquared,longitude_rsquared_adj
CITHARICHTHYS MACROPS,-0.06478030337164147,0.03411263025634896,0.08409088378234893,0.2468976082029734,0.17843375440324383,0.07979538527079909,0.11902197310390587,0.516414966059554,0.039256886798442005,-0.04808339621988145
CITHARICHTHYS SPILOPTERUS,-0.018091328724461318,0.023242291213179223,0.4527636253473757,0.05220416617072234,-0.033959091450121104,-0.03695936115101545,0.08948019948658344,0.6875105237435604,0.015272786444322355,-0.0742478693334665
CONODON NOBILIS,-0.011768017586311822,0.042562798537458424,0.7884193450991606,0.008422296183737936,-0.10175300424029121,-0.01258898401404614,0.007985990070683345,0.14939166502823223,0.21636817745888035,0.1292979749543115
CRYPTOTOMUS ROSEUS,-0.24379124628248522,0.07448952872392829,0.022129294611154388,0.6817595036202394,0.6181114043442872,0.03825127605446152,0.04393682686466558,0.42379352884163995,0.1316337909410765,-0.04203945087070804
CYCLOPSETTA CHITTENDENI,-0.04145653919568215,0.015034682496682026,0.018642552565328402,0.40870451976695715,0.35495038520031696,-0.15596899321334026,0.03809626598545835,0.0017771821162264152,0.6037671665125877,0.5677459998319139
CYCLOPSETTA FIMBRIATA,-0.14448403257311263,0.05594042902566186,0.025462034741702524,0.37750965195353536,0.32091962031294774,0.08971764695347506,0.04781994314178486,0.08740199480101737,0.2424221175172148,0.1735514009278707
CYNOSCION ARENARIUS,-0.005670404559209146,0.012146387156703744,0.6497253943089423,0.01942767357545716,-0.06971526519041027,-0.037153027944487646,0.056031678288881843,0.5209372611791889,0.038433318764268684,-0.04898183407534318
CYNOSCION NOTHUS,-0.013535865522097188,0.01647344904757077,0.42871056495013304,0.05782829156877586,-0.027823681924971755,-0.009670576129399727,0.05497180085815153,0.8635544334198937,0.00280551084503053,-0.08784853362360301
DACTYLOPTERUS VOLITANS,-0.09732099811262905,0.17883662009485593,0.6096901518427182,0.05591657602006439,-0.13290010877592273,0.8979705845593038,0.5248223039609665,0.1477665981648061,0.3692856124225276,0.2431427349070332
DECAPTERUS PUNCTATUS,-0.1502095704354099,0.08232359773147778,0.09531069575298462,0.2323394932517566,0.16255217445646186,-0.04916281095425221,0.1425200593030863,0.7366347452614062,0.010701778722719402,-0.0792344232115787
DECODON PUELLARIS,0.06119366252593982,0.040576908947289984,0.1597033217939853,0.17133342928136278,0.09600010467057762,0.1528818893746816,0.22620536144518563,0.5130914657415593,0.03986977197607443,-0.04741479420791861
DIODON HOLOCANTHUS,0.01745082488721449,0.12992767938594887,0.8964735437916587,0.002249885191343207,-0.12246887915973903,0.06773086712443942,0.07210583189615787,0.37505450010249286,0.09933571919767033,-0.013247315902620738
DIPLECTRUM BIVITTATUM,-0.0984459021801606,0.0405905357463174,0.03368662778051024,0.3484292543099098,0.2891955501562653,0.4014949977405869,0.11817281924923208,0.005955118442167612,0.5120473253428105,0.46768799128306604
DIPLECTRUM FORMOSUM,-0.13849968246254113,0.038907985251358954,0.004475426867363831,0.535301611894874,0.4930563038853172,0.12510752515496631,0.03877303935318693,0.008062939561364172,0.48625385945551447,0.43954966486056124
DIPLODUS HOLBROOKI,-0.0607840713073735,0.12396817298214662,0.6495866648282829,0.05669580726737486,-0.17913024091578134,0.03579360107197096,0.09919749869674267,0.7364744459848569,0.03152378185435126,-0.21059527268206102
DOROSOMA PETENENSE,-0.19540194609252087,0.03745744498445237,0.0064422708484352656,0.8718495668016213,0.8398119585020266,-0.3046029524005503,0.0513831318380416,0.004057827609603638,0.8978081079414951,0.8722601349268689
ECHENEIS NAUCRATES,-0.050500405109244396,0.055746882044180074,0.3863019818916219,0.07583958085043145,-0.016576461064525594,-0.012164910496270729,0.12522432219870738,0.9245307293160141,9.428243708800711e-4,-0.09896289319203189
ECHENEIS NEUCRATOIDES,-0.012852259244827545,0.03799674596958265,0.7438832291701741,0.014099677056302832,-0.10913786331165931,0.026204291610747887,0.06157378687093153,0.6816346484364095,0.022138115587027243,-0.10009461996459423
ECHIOPHIS INTERTINCTUS,-0.19274330326020123,0.04418454155075075,0.0011320770982244243,0.6336884632479132,0.600387414452269,0.12996488389483965,0.050324098971772264,0.02547392455783709,0.37746198643819373,0.32086762156893867
ELACATINUS XANTHIPRORA,-0.0867837837837822,0.1312405816533313,0.5556971413897683,0.12721207700794446,-0.1637172306560739,-0.16874999999999735,0.04604966350592491,0.03513403788451826,0.8173929634323893,0.7565239512431858
ELOPS SAURUS,-0.19578814552615476,0.08075012772405327,0.05153835852701076,0.49489713019641784,0.4107133185624874,0.24720190140812004,0.4546071592025735,0.6061984768918705,0.04696647850206612,-0.11187244174758959
ENGYOPHRYS SENTA,7.5681472218537e-4,0.03512302561329725,0.9831947805825093,4.220698080505096e-5,-0.09086304693003089,0.11886571000759161,0.09060168814708783,0.2162532511244422,0.13530419585645195,0.056695486388856686
EPINEPHELUS MORIO,-0.08656286615152461,0.057156186517428445,0.1608481372870766,0.18657529061867248,0.10523281968053966,0.03353393748539006,0.030454731909229937,0.2966471984573552,0.1081333068897421,0.018946637578716174
EQUETUS LANCEOLATUS,-0.14507653722536404,0.05780835962694975,0.029006477617334183,0.36409388565200135,0.3062842388930924,0.09028087943681946,0.05997450102664292,0.16040416186282697,0.17081207189534384,0.09543135115855705
ETROPUS CROSSOTUS,0.013782984281008544,0.021118438496962627,0.5273849085357744,0.0372795306577484,-0.0502405120097289,-0.04181446852870919,0.08974910652450252,0.6503736815301973,0.019351453846386424,-0.06979841398576014
ETROPUS CYCLOSQUAMUS,-0.10611784872536953,0.08533475998794769,0.24508188024344432,0.14662912380512505,0.05181013756124997,0.2452917578119624,0.11849124555174544,0.06835012786664314,0.3225656343040535,0.24729514922672602
ETROPUS MICROSTOMUS,-0.03742886236306166,0.03464209654407379,0.3214481351615725,0.16287171975887485,0.023350339718687274,0.5735423020807537,0.36359520869320183,0.16577359484955737,0.2931408013316265,0.17533093488689766
ETROPUS RIMOSUS,-0.015957592203502104,0.09727481376556994,0.8733195343156829,0.0029812248744374597,-0.10779863902840292,0.07450958538044088,0.1347264112590488,0.5937024459441631,0.032867178473046245,-0.07459202391883757
ETRUMEUS TERES,-0.08773593452904074,0.05760772455265874,0.15597866980602354,0.17414290635848315,0.09906498875470904,0.059808500702889546,0.30989386841375904,0.8504787681571544,0.0033747303234072093,-0.0872275669199194
EUCINOSTOMUS ARGENTEUS,0.1565590970332464,0.15850535327149312,0.34909787233937795,0.09779801004958368,-0.0024466555004627466,0.42747634302217835,0.3519960663139651,0.25548363978864413,0.14079934672023714,0.04533260746693002
EUCINOSTOMUS GULA,-0.004020485696462199,0.09922409459156804,0.9684767300533905,1.6415399490103336e-4,-0.09981943060560905,0.3754414353060695,0.2864612979920551,0.2192876126975416,0.14659169227951724,0.061250861507468835
EUCINOSTOMUS HARENGULUS,-0.14308583116795176,0.14973746758912695,0.38317020243925115,0.15442404187418884,-0.014691149750973187,0.16469608474267183,0.08781121651038959,0.11955499589128778,0.41299140773553966,0.2955896892826476
EUCINOSTOMUS MELANOPTERUS,-0.2534942196531751,0.17186033416410332,0.2366708751861678,0.4203602958439987,0.22714706112533167,1.0921127167629947,0.647147261180343,0.19007627321399356,0.486997608324366,0.3159968110991547
FISTULARIA PETIMBA,-0.12321551831363253,0.15112322723870927,0.44173695221421616,0.08673003339649443,-0.043737104689720585,0.09508915800075901,0.33267247798401883,0.7832786339276522,0.011536940713569515,-0.12967206775592044
FOWLERICHTHYS OCELLATUS,-0.056444988699551814,0.07378021864347296,0.4619193983221812,0.05529274556393973,-0.039177979879666314,0.45291062469793864,0.2894401272716733,0.14870109228687697,0.196693066834707,0.11636237351817758
FOWLERICHTHYS RADIOSUS,-0.038591180712129275,0.02075989152909576,0.0899761005852981,0.23905027668562884,0.1698730291115952,0.08724547371997934,0.1882923966013678,0.652145783034686,0.019144005450238682,-0.07002472132701221
GASTROPSETTA FRONTALIS,-0.15222420841195017,0.06056174012969715,0.028804692394977658,0.3648179984822124,0.3070741801624136,0.15191370949158692,0.07693238675098021,0.07394357740562997,0.2617053322668021,0.19458763520014788
GOBIESOX STRUMOSUS,-0.24109899570354593,0.0842061086875842,0.018682636101986973,0.47668086082001854,0.4185342898000206,0.11090851911524643,0.04736298062029941,0.0438999606439216,0.37859994157545146,0.3095554906393906
GYMNACHIRUS MELAS,-0.1505112147413556,0.10410587371767727,0.1761295292628794,0.15967652290920695,0.08328347953731674,0.07781853198288217,0.0909094264112543,0.41025646229164847,0.0624523650641882,-0.02277923811179461
GYMNACHIRUS TEXAE,-0.014048587394872128,0.031035820144131105,0.659592945906631,0.01828651446499544,-0.07096016603818667,0.009313245630526112,0.151625926362419,0.9521245361880373,3.428574323878086e-4,-0.09053506461921312
GYMNOTHORAX KOLPOS,0.04026043770853862,0.042699132494608834,0.3890315839747541,0.15096446846591696,-0.01884263784089968,0.13362693729325464,0.17153174146761294,0.4712101083350935,0.10823760761412639,-0.07011487086304835
GYMNOTHORAX MORINGA,0.14086643988839878,0.2977202056733447,0.6607703415497672,0.053001453306357756,-0.1837481833670529,0.05092996010240636,0.21627618966352913,0.8253968166809997,0.013673818866160982,-0.23290772641729873
GYMNOTHORAX NIGROMARGINATUS,0.1703215715813325,0.1442949854661898,0.276403766560721,0.1659989660533131,0.046855961203786434,0.6692315457636466,0.4775132732890316,0.20381315832124974,0.219114544473397,0.10755947939816812
GYMNOTHORAX SAXICOLA,-0.13321575703562719,0.043506495780986205,0.0108137775713113,0.46014083633572356,0.4110627305480621,0.12079998572042112,0.044556322151641195,0.020248321411035358,0.40056030479276256,0.34606578704665014
GYMNURA MICRURA,-0.10657204104952896,0.13187198804306116,0.4557190819076937,0.11552995035426637,-0.061364059574880336,0.43109517147297693,0.6964583315196341,0.5630369489273431,0.07117385179169775,-0.11459137784996254
HAEMULON AUROLINEATUM,-0.07128994422115936,0.05565056671792002,0.22653215202805752,0.129817964493791,0.05071050672049937,0.10247065218311092,0.06663910510278286,0.15237589965769754,0.1769243995600447,0.10209934497459427
HAEMULON PLUMIERII,-0.17514079631532936,0.07486530613144961,0.03921293487468538,0.3322344970194969,0.27152854220308764,0.3388209435083186,0.17375266453653948,0.07711513507269832,0.2568859429377044,0.18933011956840484
HAEMULON STRIATUM,0.05702644484722958,0.10415252818744938,0.5989545203789461,0.03611985591284454,-0.0843651620980499,-0.02757613845131808,0.019352077393078922,0.19198847139840242,0.20243582370914565,0.10274030167278891
HALICHOERES BATHYPHILUS,-0.12396707080928177,0.0863148305237345,0.1888670497335805,0.20498690933112532,0.10561027299751591,0.12464323478459835,0.10439899800524675,0.2667105102348787,0.1512320227421135,0.045136025584877726
HALICHOERES CAUDALIS,0.10697229290321134,0.5572537111376024,0.8571221823695254,0.009128387464925676,-0.2385895156688429,0.11545486584319421,0.38133747059647494,0.7771623185851495,0.02240296009775871,-0.22199629987780156
HALIEUTICHTHYS ACULEATUS,0.02317261445628549,0.13788793793853663,0.8707116635816508,0.0035178478792645697,-0.12104242113582742,0.14424275222925814,0.23113530704776586,0.5499640163774677,0.04642177648129002,-0.07277550145854872
HARENGULA JAGUANA,-0.02311290181346497,0.022568411504424596,0.3277706380765725,0.08704862703845022,0.004053047678309385,0.08663836682852481,0.08603654943176747,0.3355750806597152,0.08440448368421301,0.001168527655505236
HEMANTHIAS VIVANUS,-0.25256893022788834,0.06662616915256214,0.01925498766137097,0.782258928111775,0.7278236601397188,-0.9313690036874771,0.30117816621663485,0.03648852523882186,0.7050811632153514,0.6313514540191892
HEMICARANX AMBLYRHYNCHUS,-0.024995305819746964,0.06928782123654154,0.7257933129620655,0.012846586658422117,-0.08586875467573574,-0.07479741251144258,0.25731335656723275,0.7772307388110448,0.008379038527440175,-0.09078305761981587
HIPPOCAMPUS ERECTUS,0.023563779943467575,0.06488960965693066,0.7233848416853644,0.011845994954407307,-0.07798618732246476,0.38782368689916935,0.2575175931787543,0.16022996540033826,0.1709414454054398,0.09557248589684342
HOLACANTHUS BERMUDENSIS,-0.11801784496228877,0.059860333219688366,0.07433432560356713,0.26110142577469414,0.19392882811784828,0.09058002628266561,0.055344732865471605,0.12996585167333258,0.19582574006486,0.12271898916166546
HOLACANTHUS CILIARIS,0.25874336283186167,0.12291127525826351,0.12594970436535632,0.5963153385876119,0.4617537847834825,-0.2572256637168119,0.18138915974524347,0.2511926023222471,0.4013137080157855,0.20175161068771397
HOLOCENTRUS ADSCENSIONIS,-0.08295251090561676,0.19761871148159216,0.6892760620264953,0.028528680115763407,-0.1333832065316094,0.012079131723993726,0.06622314493052267,0.8612752554820382,0.00551441028787758,-0.16023318799747632
